timestamp,date,open,high,low,close,vwap,volume,count
1759276800,2025-10-01,208.73,222.99,206.41,222.13,216.16,421746.00676439,24873
1759363200,2025-10-02,222.16,234.97,219.69,234.90,227.79,401091.94406661,29688
1759449600,2025-10-03,234.89,237.03,227.44,232.83,232.14,286417.71444780,30138
1759536000,2025-10-04,232.88,234.00,224.34,228.03,228.79,163184.70686205,13289
1759622400,2025-10-05,228.03,237.33,226.60,228.63,231.48,419835.83386647,21344
1759708800,2025-10-06,228.62,237.83,227.66,232.55,234.30,260117.39602569,26043
1759795200,2025-10-07,232.55,235.16,219.80,220.10,225.58,360505.09386759,27541
1759881600,2025-10-08,220.10,229.65,217.47,229.04,223.34,284333.65259364,19614
1759968000,2025-10-09,229.07,229.42,216.65,220.97,222.30,289764.48865422,19324
1760054400,2025-10-10,220.97,224.45,155.38,188.84,195.54,1134810.55004835,82965
1760140800,2025-10-11,188.85,191.09,172.79,177.80,182.18,548577.45576979,61980
1760227200,2025-10-12,177.84,199.11,173.33,197.32,188.51,410834.03369325,35229
1760313600,2025-10-13,197.32,209.26,190.09,208.75,199.94,368089.24432353,31296
1760400000,2025-10-14,208.75,211.32,191.31,202.51,200.06,600067.42025341,48680
1760486400,2025-10-15,202.55,208.81,192.08,193.95,199.62,299445.18556791,37819
1760572800,2025-10-16,193.93,198.33,182.14,184.86,189.50,382388.61119321,43828
1760659200,2025-10-17,184.87,187.61,174.20,182.02,181.06,494668.11089802,41812
1760745600,2025-10-18,182.03,188.32,181.95,187.64,185.88,175296.81130921,18861
1760832000,2025-10-19,187.65,192.28,183.32,187.93,188.89,235462.05952403,19098
1760918400,2025-10-20,187.93,194.53,184.00,189.72,190.07,279029.54704961,22720
1761004800,2025-10-21,189.72,197.79,182.79,185.75,189.80,349782.55558190,26827
1761091200,2025-10-22,185.72,187.44,177.10,180.15,182.83,296692.08383681,25205
1761177600,2025-10-23,180.15,193.55,179.75,191.40,188.42,260286.15606790,21576
1761264000,2025-10-24,191.40,196.59,188.78,193.58,192.20,254759.04898960,20480
1761350400,2025-10-25,193.55,195.23,191.32,193.89,193.44,111333.88030566,12133
1761436800,2025-10-26,193.89,202.22,191.97,200.02,198.10,164349.28468205,16127
1761523200,2025-10-27,200.06,205.20,197.42,198.71,201.01,234138.07905277,20026
1761609600,2025-10-28,198.71,203.90,190.35,194.24,197.71,280687.19671684,24849
1761696000,2025-10-29,194.24,201.61,189.38,194.07,195.78,342303.84511740,26648
1761782400,2025-10-30,194.07,198.21,178.72,184.63,187.28,423954.26984901,30216
1761868800,2025-10-31,184.64,190.06,183.64,187.11,186.39,203332.41490621,19740
1761955200,2025-11-01,187.12,187.35,183.85,186.33,185.84,111574.13231280,8466
1762041600,2025-11-02,186.34,188.10,182.06,187.96,185.51,137359.44298537,14856
1762128000,2025-11-03,187.75,189.00,163.10,166.02,172.54,493705.57259022,37595
1762214400,2025-11-04,166.02,168.34,145.72,155.05,157.08,684720.06134869,45285
1762300800,2025-11-05,155.01,163.97,147.34,162.43,159.14,402928.94102661,24066
1762387200,2025-11-06,162.43,162.91,153.38,155.24,157.69,266620.22917152,19164
1762473600,2025-11-07,155.19,164.27,149.62,161.70,158.26,334116.28996316,26223
1762560000,2025-11-08,161.70,164.75,155.92,157.99,159.91,119669.97968313,13439
1762646400,2025-11-09,157.98,166.50,155.15,164.49,161.48,159059.56877718,14897
1762732800,2025-11-10,164.49,170.34,163.36,167.25,167.31,272853.92948150,20249
1762819200,2025-11-11,167.25,172.00,153.88,154.54,162.83,269303.90085511,19125
1762905600,2025-11-12,154.56,161.05,151.13,153.31,155.61,283646.45515968,19623
1762992000,2025-11-13,153.31,157.15,141.00,144.65,149.30,416849.52595603,27242
1763078400,2025-11-14,144.65,145.55,135.67,138.71,141.13,466398.45691911,29984
1763164800,2025-11-15,138.73,144.50,138.61,139.51,141.86,208455.79902460,13711
1763251200,2025-11-16,139.51,143.27,134.47,137.07,139.16,249286.82171965,18260
1763337600,2025-11-17,137.08,143.00,128.78,130.84,135.28,399510.11561351,27085
1763424000,2025-11-18,130.84,142.00,128.90,140.61,138.14,434907.05087756,25028
1763510400,2025-11-19,140.62,142.63,130.44,136.92,136.11,306085.57356303,20492
1763596800,2025-11-20,136.91,144.62,131.09,133.49,136.95,516969.51204970,29743
1763683200,2025-11-21,133.50,134.90,121.55,128.57,127.77,529540.49002230,35247
1763769600,2025-11-22,128.57,129.82,125.11,127.52,127.19,128253.03694129,13116
1763856000,2025-11-23,127.50,133.41,127.48,130.53,130.72,333708.97236910,17529
1763942400,2025-11-24,130.52,139.81,128.43,138.39,133.77,655866.94721947,23406
